year,quarter,market,internal_class,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing
2023,Q2,Atlanta,A,109195336,35900558,0.328773731,33.02381293,30.87685339,29790966,0.1719,33.840498,31.48625,6109592,0.0352,26.230603,25.109166,1182769
2023,Q2,Atlanta,O,64148727,12840671,0.200170317,24.47334687,30.87685339,10710446,0.0618,24.873981,31.48625,2130225,0.0123,20.610954,25.109166,431411
2023,Q2,Austin,A,45372161,14531520,0.320273923,50.52253808,45.84282199,9983753,0.1357,52.453871,47.519502,4547767,0.0618,43.85568,40.19015,900127
2023,Q2,Austin,O,28227176,5414969,0.191835308,35.45896496,45.84282199,4230595,0.0575,35.944772,47.519502,1184374,0.0161,30.20152,40.19015,212937
2023,Q2,Baltimore,A,40810375,8531171,0.209044171,25.58883311,23.921169,7228246,0.0926,25.951758,24.169643,1302925,0.0167,21.591493,20.833764,460683
2023,Q2,Baltimore,O,37209253,4949103,0.133007319,21.25231756,23.921169,4605773,0.059,21.38671,24.169643,343330,0.0044,19.164815,20.833764,219858
2023,Q2,Boston,A,148033630,30562373,0.206455607,53.7558367,45.80155128,21630874,0.0822,55.462285,45.968465,8931499,0.0339,48.057857,45.190221,953734
2023,Q2,Boston,O,115096822,16899359,0.146827329,31.3109631,45.80155128,13468464,0.0512,29.631402,45.968465,3430895,0.013,38.693968,45.190221,783049
2023,Q2,Charlotte,A,40368876,9641826,0.238843063,34.62613309,31.9282834,7916377,0.119,35.481698,32.907493,1725449,0.0259,30.676814,28.061922,330126
2023,Q2,Charlotte,O,26168336,5642270,0.215614397,27.32356766,31.9282834,4272104,0.0642,28.136376,32.907493,1370166,0.0206,24.792657,28.061922,187162
2023,Q2,Chicago Suburbs,A,53123908,18269401,0.343901676,30.18997273,26.82372952,15635546,0.1582,30.925762,27.296785,2633855,0.0266,20.331943,19.632209,861064
2023,Q2,Chicago Suburbs,O,45734403,12187897,0.266492972,22.01641276,26.82372952,11222269,0.1135,22.319388,27.296785,965628,0.0098,17.196235,19.632209,389820
2023,Q2,Dallas-Ft. Worth,A,129664667,38795843,0.299201347,31.08513884,28.33420548,32266019,0.1501,31.855085,28.955575,6529824,0.0304,26.383091,24.340473,1613194
2023,Q2,Dallas-Ft. Worth,O,85243283,24053294,0.282172309,23.80561976,28.33420548,20765604,0.0966,24.272843,28.955575,3287690,0.0153,20.520464,24.340473,1093525
2023,Q2,Denver-Boulder,A,57242235,16958586,0.296260025,35.88604589,32.55810328,13039695,0.1138,37.045158,33.424622,3918891,0.0342,26.863737,25.334445,887580
2023,Q2,Denver-Boulder,O,57366019,13754850,0.23977348,28.80617084,32.55810328,11403618,0.0995,29.407804,33.424622,2351232,0.0205,23.361916,25.334445,861008
2023,Q2,Detroit,A,35957501,9295452,0.258512181,21.87388387,20.49037463,7887559,0.0938,22.262979,20.563375,1407893,0.0168,18.359265,17.379073,282223
2023,Q2,Detroit,O,48095653,10911061,0.226861687,19.3777056,20.49037463,9758039,0.1161,19.248361,20.563375,1153022,0.0137,16.601163,17.379073,370427
2023,Q2,Downtown Chicago,A,75841458,16409788,0.216369627,50.00387563,43.36908752,12424511,0.0829,52.305519,44.476656,3985277,0.0266,29.916407,27.99398,1277163
2023,Q2,Downtown Chicago,O,74068566,24398300,0.329401544,39.30552081,43.36908752,20775768,0.1386,40.225773,44.476656,3622532,0.0242,25.682488,27.99398,669737
2023,Q2,Houston,A,116065950,35439079,0.305335708,36.04406317,31.07024981,30374160,0.1573,36.437201,31.262995,5064919,0.0262,31.284744,28.198089,2244352
2023,Q2,Houston,O,76999595,18973703,0.246413023,22.31333061,31.07024981,17990813,0.0932,22.493481,31.262995,982890,0.0051,18.078672,28.198089,1010831
2023,Q2,Los Angeles,A,149731159,40559879,0.270884693,48.35900437,46.04683356,32826377,0.1486,50.526313,47.576325,7733502,0.035,39.064645,39.169025,1581390
2023,Q2,Los Angeles,O,71224923,18154288,0.254886734,40.85383815,46.04683356,15086062,0.0683,41.066245,47.576325,3068226,0.0139,39.433957,39.169025,858800
2023,Q2,Nashville,A,22672997,5337989,0.235433763,33.70168629,31.61192082,3978521,0.0875,35.097594,32.341383,1359468,0.0299,29.912584,29.070598,261058
2023,Q2,Nashville,O,22807688,3910428,0.171452188,28.74687389,31.61192082,3293275,0.0724,29.111875,32.341383,617153,0.0136,26.908976,29.070598,375543
2023,Q2,Manhattan,A,267321980,52490528,0.196356948,86.91862029,77.61671264,39374327,0.0842,93.491861,82.462611,13116201,0.028,66.064437,60.971057,3717180
2023,Q2,Manhattan,O,200365520,39363274,0.196457325,62.788673,77.61671264,30857922,0.066,65.696492,82.462611,8505352,0.0182,51.249825,60.971057,3173221
2023,Q2,Northern New Jersey,A,114453295,32848796,0.287006119,32.69451408,31.61487436,24973703,0.1677,33.157552,31.867007,7875093,0.0529,30.252974,30.053221,1510269
2023,Q2,Northern New Jersey,O,34471679,5550780,0.161024359,23.99664137,31.61487436,4745787,0.0319,24.09659,31.867007,804993,0.0054,19.841725,30.053221,242850
2023,Q2,Northern Virginia,A,102644117,28463363,0.277301455,36.72086464,35.52774387,23434336,0.1562,37.274728,36.052362,5029027,0.0335,33.150742,31.890892,1607381
2023,Q2,Northern Virginia,O,47344128,10173338,0.214880671,32.2021096,35.52774387,9429745,0.0629,33.030288,36.052362,743593,0.005,24.469011,31.890892,332824
2023,Q2,Orange County (CA),A,44855764,13187137,0.293989798,35.70553468,33.95350232,10885952,0.1288,36.769285,34.901259,2301185,0.0272,30.651656,29.929672,1085532
2023,Q2,Orange County (CA),O,39679428,7665683,0.193190361,30.93287848,33.95350232,6002274,0.071,31.482986,34.901259,1663409,0.0197,28.937768,29.929672,435880
2023,Q2,Philadelphia,A,88297253,22401113,0.253701132,32.82714626,31.00841321,17185893,0.1282,33.739328,31.652302,5215220,0.0389,28.189327,27.445903,656108
2023,Q2,Philadelphia,O,45754371,9977158,0.218059123,27.14407133,31.00841321,8606679,0.0642,27.550078,31.652302,1370479,0.0102,25.412161,27.445903,380186
2023,Q2,Phoenix,A,49483721,16181177,0.327000005,31.46601348,29.39071334,12161638,0.1158,32.862315,30.234459,4019539,0.0383,26.502875,26.163371,629066
2023,Q2,Phoenix,O,55512554,12098784,0.217946809,26.42198351,29.39071334,9036465,0.0861,26.614105,30.234459,3062319,0.0292,25.601075,26.163371,889369
2023,Q2,Raleigh-Durham,A,39325271,10091953,0.256627678,31.27644462,29.54322686,7735753,0.1287,32.848815,31.213596,2356200,0.0392,26.198406,24.754496,386498
2023,Q2,Raleigh-Durham,O,20761341,3033564,0.146115995,23.84935212,29.54322686,2028079,0.0338,25.078134,31.213596,1005485,0.0167,21.370914,24.754496,140606
2023,Q2,Salt Lake City,A,21768070,4450368,0.204444767,29.32644883,27.09674185,3222985,0.0685,30.74818,27.861578,1227383,0.0261,25.695091,24.212447,304524
2023,Q2,Salt Lake City,O,25296158,3987641,0.157638207,24.53260438,27.09674185,3497137,0.0743,25.128765,27.861578,490504,0.0104,20.436956,24.212447,372493
2023,Q2,San Diego,A,31027186,7696012,0.248040928,42.99077811,38.91839818,6052209,0.0963,44.265371,39.696407,1643803,0.0262,38.115724,35.338527,696771
2023,Q2,San Diego,O,31799682,5499743,0.172949623,33.23982006,38.91839818,4737824,0.0754,33.834161,39.696407,761919,0.0121,29.541739,35.338527,429498
2023,Q2,San Francisco,A,55034644,18016047,0.327358291,74.02299306,68.45079738,11962710,0.1378,79.932631,72.796152,6053337,0.0697,62.392365,59.308843,754195
2023,Q2,San Francisco,O,31766440,12427870,0.391226401,60.29516604,68.45079738,8723363,0.1005,62.89323,72.796152,3704507,0.0427,54.250614,59.308843,357611
2023,Q2,Seattle,A,69730741,18884366,0.270818375,51.43150556,45.94672621,14154615,0.1163,54.247207,47.684702,4729751,0.0389,40.268761,38.416685,441957
2023,Q2,Seattle,O,51996552,11686006,0.224745787,35.43207033,45.94672621,8902442,0.0731,35.686102,47.684702,2783564,0.0229,34.0641,38.416685,575994
2023,Q2,South Bay,A,39093207,11742901,0.300382135,63.82387264,62.11725664,7360740,0.0825,65.999706,63.978398,4382161,0.0491,60.040324,58.170925,388140
2023,Q2,South Bay,O,50143309,11762171,0.234571097,60.37667137,62.11725664,8508052,0.0953,62.173217,63.978398,3254119,0.0365,55.639087,58.170925,279848
2023,Q2,South Florida,A,54261809,11608290,0.213931128,48.24174081,42.52486181,10012303,0.0953,48.961966,42.995651,1595987,0.0152,40.451922,36.377056,1018831
2023,Q2,South Florida,O,50800789,8382197,0.165001315,34.90792143,42.52486181,7489019,0.0713,35.279954,42.995651,893178,0.0085,28.680488,36.377056,972631
2023,Q2,Suburban Maryland,A,40389090,10583367,0.262035292,31.60447779,30.81372856,9370474,0.153,32.312005,31.40341,1212893,0.0198,25.449617,25.161057,574805
2023,Q2,Suburban Maryland,O,20864924,3327162,0.159461976,28.37082611,30.81372856,2920767,0.0477,28.660784,31.40341,406395,0.0066,24.190722,25.161057,127970
2023,Q2,Tampa,A,24106091,5654181,0.234554039,32.49888812,28.45611319,4059174,0.0765,32.875748,28.710542,1595007,0.0301,27.032514,23.988292,276818
2023,Q2,Tampa,O,28943310,5194778,0.179481131,24.50666952,28.45611319,3991929,0.0752,24.730795,28.710542,1202849,0.0227,19.659133,23.988292,273816
2023,Q2,US National,A,2146762765,562479757,0.262013002,45.6453989,42.25857799,NA,NA,NA,NA,NA,NA,NA,NA,27828985
2023,Q2,US National,O,1530763740,331569204,0.216603775,36.50571116,42.25857799,NA,NA,NA,NA,NA,NA,NA,NA,16939191
2023,Q2,Washington DC,A,80890273,17946693,0.221864661,57.99503546,54.78413004,15355730,0.1241,59.904491,56.264531,2590963,0.0209,46.696195,44.358526,945447
2023,Q2,Washington DC,O,42873111,9348862,0.218058867,48.62857276,54.78413004,8535364,0.069,49.737234,56.264531,813498,0.0066,36.913131,44.358526,490286
2023,Q3,Atlanta,A,111811614,36258855,0.32428523,33.35673922,31.30754107,30028596,0.1706,34.418249,32.148773,6230259,0.0354,26.723685,25.455708,1294307
2023,Q3,Atlanta,O,64236227,12965279,0.201837493,24.64488621,31.30754107,10848142,0.0616,25.349601,32.148773,2117137,0.012,20.106793,25.455708,443695
2023,Q3,Austin,A,46569922,15340088,0.329399049,50.99743706,46.66472157,10810526,0.1434,52.693173,47.829362,4529562,0.0601,47.037757,43.660604,676524
2023,Q3,Austin,O,28820451,5921941,0.205477041,34.78786183,46.66472157,4593136,0.0609,35.811175,47.829362,1328805,0.0176,31.227725,43.660604,297902
2023,Q3,Baltimore,A,40810375,8533828,0.209109277,25.87516139,23.88136908,7252390,0.093,26.273205,24.226435,1281438,0.0164,21.77457,20.296559,242300
2023,Q3,Baltimore,O,37209253,4967687,0.133506765,20.98850481,23.88136908,4584680,0.0588,21.262096,24.226435,383007,0.0049,18.11111,20.296559,230973
2023,Q3,Boston,A,148325293,32108393,0.21647281,52.13359812,45.17517746,22137170,0.0839,53.676044,45.515794,9971223,0.0378,46.67441,43.755725,1771687
2023,Q3,Boston,O,115554082,17152489,0.148436894,32.00896922,45.17517746,13925105,0.0528,31.470514,45.515794,3227384,0.0122,35.239687,43.755725,800401
2023,Q3,Charlotte,A,40370336,10103813,0.25027815,35.26942413,32.59762268,8463912,0.1273,36.287108,33.557923,1639901,0.0247,30.016956,28.197984,429352
2023,Q3,Charlotte,O,26113051,5286150,0.202433258,27.49080919,32.59762268,4168764,0.0627,28.016811,33.557923,1117386,0.0168,25.528419,28.197984,192778
2023,Q3,Chicago Suburbs,A,53029852,18625410,0.351225004,30.405753,26.95777455,15244177,0.1546,31.18666,27.392801,3381233,0.0343,20.414491,20.023565,920867
2023,Q3,Chicago Suburbs,O,45556972,12034851,0.264171442,22.09567263,26.95777455,11343770,0.1151,22.334747,27.392801,691081,0.007,18.449266,20.023565,494988
2023,Q3,Dallas-Ft. Worth,A,131047973,40053779,0.30564211,31.27504135,28.50805746,32940518,0.1522,32.138033,29.135463,7113261,0.0329,26.388798,24.531847,1751159
2023,Q3,Dallas-Ft. Worth,O,85343429,24804157,0.29063933,24.02142905,28.50805746,21731685,0.1004,24.465901,29.135463,3072472,0.0142,20.562779,24.531847,653227
2023,Q3,Denver-Boulder,A,58629260,18649151,0.318086072,36.9149415,33.22711969,14965493,0.1287,38.144102,33.99033,3683658,0.0317,27.525844,26.428876,754468
2023,Q3,Denver-Boulder,O,57616025,14648110,0.254236734,28.9404741,33.22711969,12369111,0.1064,29.330999,33.99033,2278999,0.0196,24.665401,26.428876,686475
2023,Q3,Detroit,A,35957501,9204435,0.255980943,21.28110714,20.28149486,7803736,0.0929,21.565247,20.562404,1400699,0.0167,18.408794,17.413271,263182
2023,Q3,Detroit,O,48025073,11274103,0.234754521,19.4732946,20.28149486,10142983,0.1208,19.74995,20.562404,1131120,0.0135,16.646361,17.413271,461074
2023,Q3,Downtown Chicago,A,75841458,16529734,0.217951163,49.88180519,43.23201081,12324464,0.0822,52.238162,44.30452,4205270,0.0281,29.634752,27.584464,1381870
2023,Q3,Downtown Chicago,O,74068566,24457964,0.330207068,39.05203759,43.23201081,20848048,0.1391,39.937909,44.30452,3609916,0.0241,24.690088,27.584464,1037678
2023,Q3,Houston,A,116065950,35396817,0.304971587,36.04006727,31.18996834,30561212,0.1583,36.66332,31.504662,4835605,0.025,29.259136,26.880823,1952945
2023,Q3,Houston,O,76999595,18949505,0.246098762,22.64115878,31.18996834,17633906,0.0913,22.83359,31.504662,1315599,0.0068,17.980287,26.880823,560741
2023,Q3,Los Angeles,A,149731159,41044683,0.274122522,48.52629272,46.32096881,33497979,0.1514,50.694125,48.020549,7546704,0.0341,38.806668,38.706014,2362767
2023,Q3,Los Angeles,O,71563735,17482040,0.244286299,41.115963,46.32096881,14236247,0.0643,41.645005,48.020549,3245793,0.0147,38.46924,38.706014,632465
2023,Q3,Nashville,A,23507343,5324691,0.226511818,33.97714636,31.78981091,3888515,0.0838,34.845829,32.072664,1436176,0.0309,31.710622,30.831562,516843
2023,Q3,Nashville,O,22902473,3773261,0.164753431,28.58241558,31.78981091,3258097,0.0702,28.741075,32.072664,515164,0.0111,27.914442,30.831562,304593
2023,Q3,Manhattan,A,267321980,51825773,0.193870227,86.94741438,77.53263796,39212496,0.0839,93.271935,82.318539,12613277,0.027,65.633829,60.270007,3615734
2023,Q3,Manhattan,O,200203979,39464525,0.197121582,62.65546345,77.53263796,31489753,0.0674,65.671471,82.318539,7974772,0.0171,50.366163,60.270007,2662838
2023,Q3,Northern New Jersey,A,115433045,33257637,0.288111927,32.83410303,31.73434128,25727902,0.1716,33.259245,31.981553,7529735,0.0502,30.244389,30.039175,1269043
2023,Q3,Northern New Jersey,O,34471679,5450149,0.158105122,24.12379066,31.73434128,4632191,0.0309,24.000281,31.981553,817958,0.0055,26.205444,30.039175,157004
2023,Q3,Northern Virginia,A,102644117,28014209,0.272925617,36.50142854,35.34493703,23177291,0.1545,37.248108,35.997831,4836918,0.0322,32.152945,31.106995,1200124
2023,Q3,Northern Virginia,O,47344128,10055107,0.212383403,32.18964703,35.34493703,9299580,0.062,32.999502,35.997831,755527,0.005,24.856206,31.106995,389229
2023,Q3,Orange County (CA),A,44855764,12729579,0.283789147,35.62178453,33.72380008,10626389,0.1258,36.861954,34.951322,2103190,0.0249,29.373392,28.524902,1022131
2023,Q3,Orange County (CA),O,39628512,7575829,0.19117117,30.52961611,33.72380008,5816041,0.0688,31.444581,34.951322,1759788,0.0208,27.512277,28.524902,805550
2023,Q3,Philadelphia,A,88297253,23274237,0.263589593,33.27610384,31.27093173,18118343,0.1352,34.343308,32.042688,5155894,0.0385,27.69328,26.776726,915964
2023,Q3,Philadelphia,O,45754371,9659208,0.21111006,26.82028206,31.27093173,8306307,0.062,27.357839,32.042688,1352901,0.0101,23.982079,26.776726,261974
2023,Q3,Phoenix,A,49617077,16697254,0.336522323,31.80833637,29.66846928,12796114,0.1217,33.360358,30.703403,3901140,0.0371,25.406044,25.52646,809387
2023,Q3,Phoenix,O,55512554,11925269,0.21482112,26.58738136,29.66846928,8807804,0.0838,26.821366,30.703403,3117465,0.0297,25.690034,25.52646,996653
2023,Q3,Raleigh-Durham,A,39111009,10940130,0.279719963,30.83555248,29.41194678,8410554,0.1403,32.189439,30.831722,2529576,0.0422,26.323248,25.022321,610925
2023,Q3,Raleigh-Durham,O,20854369,3161165,0.151582865,24.48787646,29.41194678,2239928,0.0374,25.73372,30.831722,921237,0.0154,21.458735,25.022321,178692
2023,Q3,Salt Lake City,A,21840353,4567458,0.209129312,29.20612672,27.04808807,3323431,0.0704,30.619901,27.844247,1244027,0.0264,25.541691,24.151206,380312
2023,Q3,Salt Lake City,O,25347008,4163246,0.164249997,24.6323112,27.04808807,3584231,0.076,25.221074,27.844247,579015,0.0123,21.168014,24.151206,143435
2023,Q3,San Diego,A,31027186,7813467,0.251826479,43.49114817,39.4578672,6160623,0.0979,44.864069,40.284709,1652844,0.0263,38.373879,35.767621,635597
2023,Q3,San Diego,O,31883164,5462740,0.171336195,33.64235786,39.4578672,4693425,0.0746,34.217188,40.284709,769315,0.0122,30.168176,35.767621,509342
2023,Q3,San Francisco,A,55034644,18819427,0.341956005,74.56666762,69.1478522,12982607,0.1496,80.008042,73.219798,5836820,0.0672,62.397987,59.505512,504734
2023,Q3,San Francisco,O,31766440,12642722,0.397989891,60.4462175,69.1478522,9111865,0.105,62.794037,73.219798,3530857,0.0407,54.333877,59.505512,289530
2023,Q3,Seattle,A,70143594,20061536,0.286006674,52.05470942,46.44781544,14671890,0.12,54.907731,48.273749,5389646,0.0441,39.799237,38.021901,638777
2023,Q3,Seattle,O,52108212,11744280,0.225382517,34.66320646,46.44781544,8835090,0.0723,34.854403,48.273749,2909190,0.0238,33.579712,38.021901,751701
2023,Q3,South Bay,A,39235858,12011084,0.306125178,63.57950552,61.9624473,7643171,0.0855,65.594583,63.705616,4367913,0.0489,60.176969,58.00823,209845
2023,Q3,South Bay,O,50143309,11762837,0.234584379,60.2653935,61.9624473,8522444,0.0954,62.074456,63.705616,3240393,0.0363,54.431763,58.00823,442589
2023,Q3,South Florida,A,54529129,11271880,0.206713003,48.79917146,42.93103368,9646086,0.0915,49.483706,43.393935,1625794,0.0154,41.270233,36.78651,1163075
2023,Q3,South Florida,O,50859929,8440587,0.165957507,35.42711914,42.93103368,7451373,0.0707,35.82662,43.393935,989214,0.0094,28.717102,36.78651,668220
2023,Q3,Suburban Maryland,A,40389090,10655436,0.26381966,31.38285455,30.63004306,9360525,0.1528,32.157722,31.256175,1294911,0.0211,24.72682,24.570155,262997
2023,Q3,Suburban Maryland,O,20864924,3388106,0.162382858,28.24718188,30.63004306,2944899,0.0481,28.499924,31.256175,443207,0.0072,23.966797,24.570155,144775
2023,Q3,Tampa,A,24106091,5871273,0.243559729,32.04068759,28.57908846,4317247,0.0814,32.407347,28.767779,1554026,0.0293,26.534192,25.00361,554783
2023,Q3,Tampa,O,28943310,4797413,0.165752051,25.05213123,28.57908846,3712722,0.07,25.155199,28.767779,1084691,0.0204,22.413676,25.00361,472160
2023,Q3,US National,A,2156318643,572744686,0.265612268,45.57789415,42.19969464,NA,NA,NA,NA,NA,NA,NA,NA,29945943
2023,Q3,US National,O,1532567931,332910858,0.21722421,36.28444184,42.19969464,NA,NA,NA,NA,NA,NA,NA,NA,16093181
2023,Q3,Washington DC,A,81034417,17760629,0.219173897,58.08102022,54.73801067,15313886,0.1236,59.969045,56.145578,2446743,0.0197,46.264095,44.096443,1834244
2023,Q3,Washington DC,O,42873111,9500138,0.221587325,48.48821175,54.73801067,8749087,0.0706,49.464127,56.145578,751051,0.0061,37.034757,44.096443,422499
2023,Q4,Atlanta,A,112310337,38462335,0.342464781,34.96039723,32.48192988,32358271,0.1833,36.156042,33.480141,6104064,0.0346,27.344019,25.747147,1571157
2023,Q4,Atlanta,O,64236227,13054991,0.203234088,24.61169093,32.48192988,10659583,0.0604,25.291331,33.480141,2395408,0.0136,20.867334,25.747147,438477
2023,Q4,Austin,A,46749922,15091096,0.322804731,50.43230289,46.07299917,10663839,0.1411,52.164475,46.970607,4427257,0.0586,46.627912,43.758664,937325
2023,Q4,Austin,O,28820451,5830579,0.202307001,35.17936657,46.07299917,4631582,0.0613,35.878094,46.970607,1198997,0.0159,32.313005,43.758664,350692
2023,Q4,Baltimore,A,40810375,8706021,0.21332862,25.76022584,23.84373487,7564263,0.097,26.217178,24.245275,1141758,0.0146,21.616803,20.191732,628928
2023,Q4,Baltimore,O,37209253,4918454,0.132183626,20.96210892,23.84373487,4485675,0.0575,21.282569,24.245275,432779,0.0055,18.034219,20.191732,272128
2023,Q4,Boston,A,150077293,33418968,0.222678377,53.92276278,46.45183114,23059470,0.0867,56.099999,47.463592,10359498,0.0389,44.874136,41.829055,1423338
2023,Q4,Boston,O,115904082,17752252,0.153163303,31.76440978,46.45183114,14279480,0.0537,31.338408,47.463592,3472772,0.0131,34.154358,41.829055,555067
2023,Q4,Charlotte,A,40496336,10462582,0.258358732,35.25537378,32.44297918,8719821,0.1303,36.223778,33.35182,1742761,0.026,30.253059,28.205471,338832
2023,Q4,Charlotte,O,26426959,5746412,0.217445072,27.34917615,32.44297918,4581663,0.0685,27.88591,33.35182,1164749,0.0174,25.237908,28.205471,253715
2023,Q4,Chicago Suburbs,A,52533821,18611970,0.35428548,30.77202016,27.15578435,15241398,0.1554,31.584016,27.654825,3370572,0.0344,20.201248,19.630019,876585
2023,Q4,Chicago Suburbs,O,45556972,11924083,0.261740025,22.13678054,27.15578435,11272770,0.1149,22.409004,27.654825,651313,0.0066,17.715363,19.630019,419201
2023,Q4,Dallas-Ft. Worth,A,133185144,42150901,0.316483504,31.99566339,29.13648063,35628352,0.163,32.881607,29.793645,6522549,0.0298,26.334352,24.547005,1920369
2023,Q4,Dallas-Ft. Worth,O,85343429,23616698,0.276725441,24.05910694,29.13648063,20794846,0.0952,24.481706,29.793645,2821852,0.0129,20.555589,24.547005,976928
2023,Q4,Denver-Boulder,A,58629260,18779262,0.320305288,36.87964943,33.17815337,15039559,0.1293,37.955519,33.894414,3739703,0.0322,28.017255,26.302594,1114681
2023,Q4,Denver-Boulder,O,57687946,14545372,0.252138844,28.80298051,33.17815337,12328094,0.106,29.252182,33.894414,2217278,0.0191,23.486262,26.302594,738655
2023,Q4,Detroit,A,36217501,9414445,0.259941872,21.75812408,20.89904725,8089182,0.0961,22.018528,21.207934,1325263,0.0157,18.602142,17.40329,597070
2023,Q4,Detroit,O,47937089,11120613,0.231983486,20.17559562,20.89904725,9913950,0.1178,20.518058,21.207934,1206663,0.0143,16.524802,17.40329,543607
2023,Q4,Downtown Chicago,A,75841458,16616122,0.219090224,50.29132201,43.10762032,12362227,0.0828,51.771955,43.974551,4253895,0.0285,33.945674,28.817123,1355160
2023,Q4,Downtown Chicago,O,73488111,24626878,0.335113771,38.67583234,43.10762032,20964914,0.1404,39.653228,43.974551,3661964,0.0245,23.636299,28.817123,640338
2023,Q4,Houston,A,116065950,35872364,0.309068801,36.20716332,31.40214988,31727104,0.1643,36.938964,31.818994,4145260,0.0215,26.82496,24.795773,1399772
2023,Q4,Houston,O,76999595,19476488,0.252942733,23.03579644,31.40214988,18164331,0.0941,23.234127,31.818994,1312157,0.0068,17.831833,24.795773,556443
2023,Q4,Los Angeles,A,149918519,41009159,0.273542984,49.7464939,47.19826249,33719667,0.1519,52.143639,49.105436,7289492,0.0328,38.605722,38.201034,1660927
2023,Q4,Los Angeles,O,72012704,18225613,0.253088858,41.43425077,47.19826249,15125821,0.0682,42.277921,49.105436,3099792,0.014,37.24439,38.201034,585702
2023,Q4,Nashville,A,25110507,5562677,0.221527865,35.77275468,32.97189752,4328026,0.0905,36.610964,33.266354,1234651,0.0258,32.75573,31.568211,568456
2023,Q4,Nashville,O,22728855,3739113,0.164509519,28.71106253,32.97189752,3266976,0.0683,28.915642,33.266354,472137,0.0099,27.462685,31.568211,147388
2023,Q4,Manhattan,A,267368515,51665167,0.193235793,84.6765611,75.99787395,38824024,0.083,91.312606,80.65266,12841143,0.0275,63.612667,59.02638,5523223
2023,Q4,Manhattan,O,200203979,39436314,0.19698067,62.59915446,75.99787395,32146881,0.0688,65.423224,80.65266,7289433,0.0156,49.405625,59.02638,3354121
2023,Q4,Northern New Jersey,A,115433045,33155601,0.287227986,32.65198414,31.59325599,25809847,0.1722,33.227514,31.973074,7345754,0.049,29.556619,29.350829,2146008
2023,Q4,Northern New Jersey,O,34471679,5200807,0.150871879,24.13052429,31.59325599,4584297,0.0306,24.035337,31.973074,616510,0.0041,25.603807,29.350829,247953
2023,Q4,Northern Virginia,A,102644117,27922030,0.272027573,36.36390002,35.27863013,23291722,0.1553,37.188044,35.938485,4630308,0.0309,31.821727,30.898931,864301
2023,Q4,Northern Virginia,O,47344128,10033684,0.211930907,32.25354184,35.27863013,9312883,0.0621,32.775877,35.938485,720801,0.0048,25.074321,30.898931,627183
2023,Q4,Orange County (CA),A,44855764,12661922,0.282280823,35.47628151,33.52523546,10761395,0.1273,36.644053,34.719342,1900527,0.0225,28.893977,27.893163,830463
2023,Q4,Orange County (CA),O,39668971,7575807,0.190975637,30.2513744,33.52523546,5955010,0.0705,31.222255,34.719342,1620797,0.0192,26.719621,27.893163,724558
2023,Q4,Philadelphia,A,88297253,22656654,0.256595231,33.20622957,31.39521239,17289688,0.129,34.170674,32.147542,5366966,0.04,28.076809,27.02766,670364
2023,Q4,Philadelphia,O,45754371,9831829,0.214882836,27.10778044,31.39521239,8400720,0.0627,27.721088,32.147542,1431109,0.0107,23.807091,27.02766,305341
2023,Q4,Phoenix,A,49727077,17314246,0.348185476,32.81544269,30.34316787,13170325,0.1252,34.485617,31.655075,4143921,0.0394,26.935754,26.141645,531301
2023,Q4,Phoenix,O,55480545,11877931,0.214091823,26.63243829,30.34316787,8742802,0.0831,27.16543,31.655075,3135129,0.0298,25.139295,26.141645,637140
2023,Q4,Raleigh-Durham,A,39191557,11255486,0.287191601,30.64124161,29.31171042,8904635,0.1461,31.918459,30.570472,2350851,0.0386,25.803387,24.680643,453005
2023,Q4,Raleigh-Durham,O,21741804,3018108,0.138815896,24.35346515,29.31171042,2318458,0.038,25.39318,30.570472,699650,0.0115,20.908177,24.680643,1181940
2023,Q4,Salt Lake City,A,21863853,4620674,0.211338505,29.55745174,27.06189148,3256365,0.069,31.13323,27.958182,1364309,0.0289,25.689249,24.023449,265394
2023,Q4,Salt Lake City,O,25347008,4284147,0.169019831,24.23464973,27.06189148,3711944,0.0786,24.922974,27.958182,572203,0.0121,20.564537,24.023449,158207
2023,Q4,San Diego,A,31027186,7878240,0.2539141,43.64407651,39.60594997,6205545,0.0982,45.145244,40.462296,1672695,0.0265,38.070549,35.722442,641914
2023,Q4,San Diego,O,32159075,5599899,0.174131221,33.9218075,39.60594997,4837162,0.0766,34.449661,40.462296,762737,0.0121,30.577005,35.722442,494783
2023,Q4,San Francisco,A,55921245,19023182,0.340178084,74.50925862,68.81658538,13747053,0.1568,79.317932,72.196551,5276129,0.0602,61.686457,59.422798,1397633
2023,Q4,San Francisco,O,31766440,13182338,0.414976875,60.22568844,68.81658538,9693394,0.1105,61.742785,72.196551,3488944,0.0398,55.730512,59.422798,306462
2023,Q4,Seattle,A,70871976,19752189,0.278702389,52.55730882,46.52212237,14957233,0.1214,54.922275,47.974949,4794956,0.0389,40.207667,38.299964,715235
2023,Q4,Seattle,O,52374201,12394280,0.236648574,35.57081685,46.52212237,9487323,0.077,35.777473,47.974949,2906957,0.0236,34.149995,38.299964,443314
